index,Unnamed: 0,Nuclei_Location_Center_X,Nuclei_Location_Center_Y,Key,Target,Label,Metadata_Well,Image_Name
325,28078,413.2447844228095,1060.3310152990264,16767/D03/2,0,old,D03,16767/D03/2/0@413.2447844228095x1060.3310152990264.png
326,28079,744.747572815534,1059.4563106796118,16767/D03/2,0,old,D03,16767/D03/2/0@744.747572815534x1059.4563106796118.png
327,28080,1244.1078431372548,1060.394117647059,16767/D03/2,0,old,D03,16767/D03/2/0@1244.1078431372548x1060.394117647059.png
328,28081,1484.715933669791,1062.1088680605624,16767/D03/2,0,old,D03,16767/D03/2/0@1484.715933669791x1062.1088680605624.png
329,28082,1410.0467289719627,1068.1168224299065,16767/D03/2,0,old,D03,16767/D03/2/0@1410.0467289719627x1068.1168224299065.png
330,28083,507.0594202898551,1071.5884057971014,16767/D03/2,0,old,D03,16767/D03/2/0@507.0594202898551x1071.5884057971014.png
331,28084,1998.717423133236,1078.6398243045387,16767/D03/2,0,old,D03,16767/D03/2/0@1998.717423133236x1078.6398243045387.png
332,28085,246.3373253493014,1080.755489021956,16767/D03/2,0,old,D03,16767/D03/2/0@246.3373253493014x1080.755489021956.png
333,28086,1354.071599045346,1085.9021479713604,16767/D03/2,0,old,D03,16767/D03/2/0@1354.071599045346x1085.9021479713604.png
334,28087,1048.958702064897,1082.3938053097345,16767/D03/2,0,old,D03,16767/D03/2/0@1048.958702064897x1082.3938053097345.png
335,28088,126.32544378698223,1086.3565088757396,16767/D03/2,0,old,D03,16767/D03/2/0@126.32544378698223x1086.3565088757396.png
336,28089,1850.164396003633,1085.700272479564,16767/D03/2,0,old,D03,16767/D03/2/0@1850.164396003633x1085.700272479564.png
337,28090,806.0607407407407,1093.2637037037036,16767/D03/2,0,old,D03,16767/D03/2/0@806.0607407407407x1093.2637037037036.png
338,28091,1722.6107142857145,1096.2142857142858,16767/D03/2,0,old,D03,16767/D03/2/0@1722.6107142857145x1096.2142857142858.png
339,28092,1243.8330804248862,1098.7602427921092,16767/D03/2,0,old,D03,16767/D03/2/0@1243.8330804248862x1098.7602427921092.png
340,28093,1575.8370967741937,1099.8064516129032,16767/D03/2,0,old,D03,16767/D03/2/0@1575.8370967741937x1099.8064516129032.png
341,28094,61.03351955307262,1102.508379888268,16767/D03/2,0,old,D03,16767/D03/2/0@61.03351955307262x1102.508379888268.png
342,28095,585.9699842022117,1116.0126382306478,16767/D03/2,0,old,D03,16767/D03/2/0@585.9699842022117x1116.0126382306478.png
343,28096,908.8538587848932,1113.392446633826,16767/D03/2,0,old,D03,16767/D03/2/0@908.8538587848932x1113.392446633826.png
344,28097,1151.8471615720523,1116.296943231441,16767/D03/2,0,old,D03,16767/D03/2/0@1151.8471615720523x1116.296943231441.png
345,28098,1299.8345588235295,1118.9191176470588,16767/D03/2,0,old,D03,16767/D03/2/0@1299.8345588235295x1118.9191176470588.png
346,28099,1986.8548850574712,1123.1350574712644,16767/D03/2,0,old,D03,16767/D03/2/0@1986.8548850574712x1123.1350574712644.png
347,28100,712.2902527075812,1128.618050541516,16767/D03/2,0,old,D03,16767/D03/2/0@712.2902527075812x1128.618050541516.png
348,28101,1546.2527777777775,1130.9361111111111,16767/D03/2,0,old,D03,16767/D03/2/0@1546.2527777777775x1130.9361111111111.png
349,28102,1873.1851063829788,1132.4170212765955,16767/D03/2,0,old,D03,16767/D03/2/0@1873.1851063829788x1132.4170212765955.png
350,28103,216.0515759312321,1134.7292263610316,16767/D03/2,0,old,D03,16767/D03/2/0@216.0515759312321x1134.7292263610316.png
351,28104,133.76566125290023,1137.38747099768,16767/D03/2,0,old,D03,16767/D03/2/0@133.76566125290023x1137.38747099768.png
352,28105,1614.3097826086955,1142.1757246376812,16767/D03/2,0,old,D03,16767/D03/2/0@1614.3097826086955x1142.1757246376812.png
353,28106,1012.715773809524,1144.3705357142858,16767/D03/2,0,old,D03,16767/D03/2/0@1012.715773809524x1144.3705357142858.png
354,28107,415.1990521327014,1146.9083728278042,16767/D03/2,0,old,D03,16767/D03/2/0@415.1990521327014x1146.9083728278042.png
355,28108,1202.0820770519265,1145.892797319933,16767/D03/2,0,old,D03,16767/D03/2/0@1202.0820770519265x1145.892797319933.png
356,28109,1360.1435562805873,1146.7096247960849,16767/D03/2,0,old,D03,16767/D03/2/0@1360.1435562805873x1146.7096247960849.png
357,28110,848.0928961748634,1147.9253187613842,16767/D03/2,0,old,D03,16767/D03/2/0@848.0928961748634x1147.9253187613842.png
358,28111,1177.9371633752244,1151.1759425493717,16767/D03/2,0,old,D03,16767/D03/2/0@1177.9371633752244x1151.1759425493717.png
359,28112,1531.6626712328766,1157.6335616438355,16767/D03/2,0,old,D03,16767/D03/2/0@1531.6626712328766x1157.6335616438355.png
360,28113,737.9747747747748,1157.7099099099098,16767/D03/2,0,old,D03,16767/D03/2/0@737.9747747747748x1157.7099099099098.png
361,28114,1767.1048593350383,1160.3695652173913,16767/D03/2,0,old,D03,16767/D03/2/0@1767.1048593350383x1160.3695652173913.png
362,28115,221.99698795180723,1165.1490963855422,16767/D03/2,0,old,D03,16767/D03/2/0@221.99698795180723x1165.1490963855422.png
363,28116,541.8822652757079,1169.6602086438152,16767/D03/2,0,old,D03,16767/D03/2/0@541.8822652757079x1169.6602086438152.png
364,28117,1914.4,1165.4527131782943,16767/D03/2,0,old,D03,16767/D03/2/0@1914.4x1165.4527131782943.png
365,28118,1476.9842271293376,1173.7145110410097,16767/D03/2,0,old,D03,16767/D03/2/0@1476.9842271293376x1173.7145110410097.png
366,28119,906.36,1177.256,16767/D03/2,0,old,D03,16767/D03/2/0@906.36x1177.256.png
367,28120,396.0046012269939,1179.2837423312883,16767/D03/2,0,old,D03,16767/D03/2/0@396.0046012269939x1179.2837423312883.png
368,28121,2024.4192,1184.808,16767/D03/2,0,old,D03,16767/D03/2/0@2024.4192x1184.808.png
369,28122,1061.527815468114,1186.291723202171,16767/D03/2,0,old,D03,16767/D03/2/0@1061.527815468114x1186.291723202171.png
370,28123,1813.7694805194808,1192.426948051948,16767/D03/2,0,old,D03,16767/D03/2/0@1813.7694805194808x1192.426948051948.png
371,28124,307.8647214854112,1195.4668435013264,16767/D03/2,0,old,D03,16767/D03/2/0@307.8647214854112x1195.4668435013264.png
372,28125,1151.5923076923077,1201.6553846153847,16767/D03/2,0,old,D03,16767/D03/2/0@1151.5923076923077x1201.6553846153847.png
373,28126,831.0557939914163,1204.0014306151645,16767/D03/2,0,old,D03,16767/D03/2/0@831.0557939914163x1204.0014306151645.png
374,28127,1361.5995955510616,1209.5166835187058,16767/D03/2,0,old,D03,16767/D03/2/0@1361.5995955510616x1209.5166835187058.png
375,28128,1243.647425897036,1215.053042121685,16767/D03/2,0,old,D03,16767/D03/2/0@1243.647425897036x1215.053042121685.png
376,28129,1727.961661341853,1214.8338658146963,16767/D03/2,0,old,D03,16767/D03/2/0@1727.961661341853x1214.8338658146963.png
377,28130,125.88390092879256,1225.530959752322,16767/D03/2,0,old,D03,16767/D03/2/0@125.88390092879256x1225.530959752322.png
378,28131,658.9214437367303,1226.004246284501,16767/D03/2,0,old,D03,16767/D03/2/0@658.9214437367303x1226.004246284501.png
379,28132,23.51258278145696,1232.3099337748345,16767/D03/2,0,old,D03,16767/D03/2/0@23.51258278145696x1232.3099337748345.png
380,28133,1947.135752688172,1235.7043010752689,16767/D03/2,0,old,D03,16767/D03/2/0@1947.135752688172x1235.7043010752689.png
381,28134,1897.8917293233085,1234.212030075188,16767/D03/2,0,old,D03,16767/D03/2/0@1897.8917293233085x1234.212030075188.png
382,28135,1483.1246376811594,1239.8507246376812,16767/D03/2,0,old,D03,16767/D03/2/0@1483.1246376811594x1239.8507246376812.png
383,28136,365.1505524861879,1237.4129834254145,16767/D03/2,0,old,D03,16767/D03/2/0@365.1505524861879x1237.4129834254145.png
384,28137,870.9098966026588,1247.1181683899556,16767/D03/2,0,old,D03,16767/D03/2/0@870.9098966026588x1247.1181683899556.png
385,28138,1844.3577586206893,1244.992816091954,16767/D03/2,0,old,D03,16767/D03/2/0@1844.3577586206893x1244.992816091954.png
386,28139,1132.4985294117646,1247.004411764706,16767/D03/2,0,old,D03,16767/D03/2/0@1132.4985294117646x1247.004411764706.png
387,28140,1200.3851851851853,1246.9437037037037,16767/D03/2,0,old,D03,16767/D03/2/0@1200.3851851851853x1246.9437037037037.png
388,28141,447.990291262136,1250.663430420712,16767/D03/2,0,old,D03,16767/D03/2/0@447.990291262136x1250.663430420712.png
389,28142,89.246875,1253.5375,16767/D03/2,0,old,D03,16767/D03/2/0@89.246875x1253.5375.png
390,28143,585.01953125,1257.5690104166667,16767/D03/2,0,old,D03,16767/D03/2/0@585.01953125x1257.5690104166667.png
391,28144,1673.5612009237875,1259.5889145496535,16767/D03/2,0,old,D03,16767/D03/2/0@1673.5612009237875x1259.5889145496535.png
392,28145,1766.3769559032717,1272.1009957325746,16767/D03/2,0,old,D03,16767/D03/2/0@1766.3769559032717x1272.1009957325746.png
393,28146,774.7190476190476,1278.6095238095238,16767/D03/2,0,old,D03,16767/D03/2/0@774.7190476190476x1278.6095238095238.png
394,28147,229.59598318542737,1278.3764595983184,16767/D03/2,0,old,D03,16767/D03/2/0@229.59598318542737x1278.3764595983184.png
395,28148,687.9742813918306,1283.4765506807869,16767/D03/2,0,old,D03,16767/D03/2/0@687.9742813918306x1283.4765506807869.png
396,28149,1148.9283333333333,1284.4616666666666,16767/D03/2,0,old,D03,16767/D03/2/0@1148.9283333333333x1284.4616666666666.png
397,28150,1185.4474708171206,1284.056420233463,16767/D03/2,0,old,D03,16767/D03/2/0@1185.4474708171206x1284.056420233463.png
398,28151,24.086614173228348,1292.63937007874,16767/D03/2,0,old,D03,16767/D03/2/0@24.086614173228348x1292.63937007874.png
399,28152,129.13446676970634,1291.700154559505,16767/D03/2,0,old,D03,16767/D03/2/0@129.13446676970634x1291.700154559505.png
400,28153,1247.5655058043117,1295.167495854063,16767/D03/2,0,old,D03,16767/D03/2/0@1247.5655058043117x1295.167495854063.png
401,28154,1951.941628264209,1296.3701996927805,16767/D03/2,0,old,D03,16767/D03/2/0@1951.941628264209x1296.3701996927805.png
402,28155,1427.362480127186,1299.9348171701113,16767/D03/2,0,old,D03,16767/D03/2/0@1427.362480127186x1299.9348171701113.png
403,28156,866.4925742574258,1302.4554455445543,16767/D03/2,0,old,D03,16767/D03/2/0@866.4925742574258x1302.4554455445543.png
404,28157,1456.3704918032786,1299.3950819672132,16767/D03/2,0,old,D03,16767/D03/2/0@1456.3704918032786x1299.3950819672132.png
405,28158,1332.4880546075085,1303.970989761092,16767/D03/2,0,old,D03,16767/D03/2/0@1332.4880546075085x1303.970989761092.png
406,28159,1821.8788732394369,1304.074647887324,16767/D03/2,0,old,D03,16767/D03/2/0@1821.8788732394369x1304.074647887324.png
407,28160,517.9393103448276,1312.6275862068965,16767/D03/2,0,old,D03,16767/D03/2/0@517.9393103448276x1312.6275862068965.png
408,28161,31.60733695652174,1319.5557065217392,16767/D03/2,0,old,D03,16767/D03/2/0@31.60733695652174x1319.5557065217392.png
409,28162,1866.155378486056,1323.0863213811422,16767/D03/2,0,old,D03,16767/D03/2/0@1866.155378486056x1323.0863213811422.png
410,28163,1620.2852459016394,1328.160655737705,16767/D03/2,0,old,D03,16767/D03/2/0@1620.2852459016394x1328.160655737705.png
411,28164,1679.1405693950178,1327.482206405694,16767/D03/2,0,old,D03,16767/D03/2/0@1679.1405693950178x1327.482206405694.png
412,28165,1556.4974182444062,1329.23752151463,16767/D03/2,0,old,D03,16767/D03/2/0@1556.4974182444062x1329.23752151463.png
413,28166,1069.5086705202311,1331.4046242774566,16767/D03/2,0,old,D03,16767/D03/2/0@1069.5086705202311x1331.4046242774566.png
414,28167,2007.3973727422003,1331.5615763546798,16767/D03/2,0,old,D03,16767/D03/2/0@2007.3973727422003x1331.5615763546798.png
415,28168,1320.2872928176796,1336.6132596685084,16767/D03/2,0,old,D03,16767/D03/2/0@1320.2872928176796x1336.6132596685084.png
416,28169,778.5498652291105,1340.1024258760108,16767/D03/2,0,old,D03,16767/D03/2/0@778.5498652291105x1340.1024258760108.png
417,28170,418.9409221902017,1341.9452449567725,16767/D03/2,0,old,D03,16767/D03/2/0@418.9409221902017x1341.9452449567725.png
418,28171,1926.2813370473536,1350.2841225626742,16767/D03/2,0,old,D03,16767/D03/2/0@1926.2813370473536x1350.2841225626742.png
419,28172,974.7858056265984,1348.3631713554987,16767/D03/2,0,old,D03,16767/D03/2/0@974.7858056265984x1348.3631713554987.png
420,28173,1253.3836650652024,1359.2189430336307,16767/D03/2,0,old,D03,16767/D03/2/0@1253.3836650652024x1359.2189430336307.png
421,28174,1149.9531590413944,1364.9444444444443,16767/D03/2,0,old,D03,16767/D03/2/0@1149.9531590413944x1364.9444444444443.png
422,28175,534.2582582582583,1365.7852852852852,16767/D03/2,0,old,D03,16767/D03/2/0@534.2582582582583x1365.7852852852852.png
423,28176,1098.610902255639,1367.186090225564,16767/D03/2,0,old,D03,16767/D03/2/0@1098.610902255639x1367.186090225564.png
424,28177,118.4185351270553,1373.5112107623318,16767/D03/2,0,old,D03,16767/D03/2/0@118.4185351270553x1373.5112107623318.png
425,28178,692.28,1373.650666666667,16767/D03/2,0,old,D03,16767/D03/2/0@692.28x1373.650666666667.png
426,28179,1630.479541734861,1377.2389525368249,16767/D03/2,0,old,D03,16767/D03/2/0@1630.479541734861x1377.2389525368249.png
427,28180,2022.553846153846,1382.5342657342658,16767/D03/2,0,old,D03,16767/D03/2/0@2022.553846153846x1382.5342657342658.png
428,28181,1917.842287694974,1384.2010398613518,16767/D03/2,0,old,D03,16767/D03/2/0@1917.842287694974x1384.2010398613518.png
429,28182,1764.949177877429,1387.2615844544096,16767/D03/2,0,old,D03,16767/D03/2/0@1764.949177877429x1387.2615844544096.png
430,28183,779.0995475113123,1399.4570135746606,16767/D03/2,0,old,D03,16767/D03/2/0@779.0995475113123x1399.4570135746606.png
431,28184,1453.249116607774,1400.5088339222614,16767/D03/2,0,old,D03,16767/D03/2/0@1453.249116607774x1400.5088339222614.png
432,28185,271.92792792792795,1404.548048048048,16767/D03/2,0,old,D03,16767/D03/2/0@271.92792792792795x1404.548048048048.png
433,28186,1417.7332214765102,1404.0671140939598,16767/D03/2,0,old,D03,16767/D03/2/0@1417.7332214765102x1404.0671140939598.png
434,28187,361.2794376098418,1402.3681898066784,16767/D03/2,0,old,D03,16767/D03/2/0@361.2794376098418x1402.3681898066784.png
435,28188,1148.9100145137882,1407.0290275761974,16767/D03/2,0,old,D03,16767/D03/2/0@1148.9100145137882x1407.0290275761974.png
436,28189,1362.6272,1406.6048,16767/D03/2,0,old,D03,16767/D03/2/0@1362.6272x1406.6048.png
437,28190,1588.1404174573056,1405.888045540797,16767/D03/2,0,old,D03,16767/D03/2/0@1588.1404174573056x1405.888045540797.png
438,28191,1017.679856115108,1412.0557553956835,16767/D03/2,0,old,D03,16767/D03/2/0@1017.679856115108x1412.0557553956835.png
439,28192,862.0393890675241,1418.2130225080386,16767/D03/2,0,old,D03,16767/D03/2/0@862.0393890675241x1418.2130225080386.png
440,28193,566.5970149253732,1418.7417910447762,16767/D03/2,0,old,D03,16767/D03/2/0@566.5970149253732x1418.7417910447762.png
441,28194,1727.7695473251028,1421.7078189300412,16767/D03/2,0,old,D03,16767/D03/2/0@1727.7695473251028x1421.7078189300412.png
442,28195,1690.3291139240507,1422.845288326301,16767/D03/2,0,old,D03,16767/D03/2/0@1690.3291139240507x1422.845288326301.png
443,28196,456.1238532110092,1423.6620795107033,16767/D03/2,0,old,D03,16767/D03/2/0@456.1238532110092x1423.6620795107033.png
444,28197,953.9376257545272,1425.5251509054326,16767/D03/2,0,old,D03,16767/D03/2/0@953.9376257545272x1425.5251509054326.png
445,28198,1794.770017035775,1428.81601362862,16767/D03/2,0,old,D03,16767/D03/2/0@1794.770017035775x1428.81601362862.png
446,28199,1276.0454545454545,1432.7613636363635,16767/D03/2,0,old,D03,16767/D03/2/0@1276.0454545454545x1432.7613636363635.png
447,28200,66.62103505843072,1436.398998330551,16767/D03/2,0,old,D03,16767/D03/2/0@66.62103505843072x1436.398998330551.png
448,28201,1227.2487046632125,1438.224525043178,16767/D03/2,0,old,D03,16767/D03/2/0@1227.2487046632125x1438.224525043178.png
449,28202,895.5892857142857,1434.825,16767/D03/2,0,old,D03,16767/D03/2/0@895.5892857142857x1434.825.png
450,28203,267.21585365853656,1445.320731707317,16767/D03/2,0,old,D03,16767/D03/2/0@267.21585365853656x1445.320731707317.png
451,28204,110.18745441283734,1440.5061998541212,16767/D03/2,0,old,D03,16767/D03/2/0@110.18745441283734x1440.5061998541212.png
452,28205,1034.2905788876276,1447.8853575482406,16767/D03/2,0,old,D03,16767/D03/2/0@1034.2905788876276x1447.8853575482406.png
453,28206,1940.4688644688645,1450.2527472527472,16767/D03/2,0,old,D03,16767/D03/2/0@1940.4688644688645x1450.2527472527472.png
454,28207,1529.7764857881136,1451.6589147286822,16767/D03/2,0,old,D03,16767/D03/2/0@1529.7764857881136x1451.6589147286822.png
455,28208,347.3545197740113,1451.8262711864406,16767/D03/2,0,old,D03,16767/D03/2/0@347.3545197740113x1451.8262711864406.png
456,28209,940.7601957585644,1455.4518760195758,16767/D03/2,0,old,D03,16767/D03/2/0@940.7601957585644x1455.4518760195758.png
457,28210,443.3241525423729,1464.385593220339,16767/D03/2,0,old,D03,16767/D03/2/0@443.3241525423729x1464.385593220339.png
458,28211,1069.9827357237716,1473.2788844621514,16767/D03/2,0,old,D03,16767/D03/2/0@1069.9827357237716x1473.2788844621514.png
459,28212,1989.8743961352657,1468.7504025764897,16767/D03/2,0,old,D03,16767/D03/2/0@1989.8743961352657x1468.7504025764897.png
460,28213,1007.922619047619,1477.8169642857142,16767/D03/2,0,old,D03,16767/D03/2/0@1007.922619047619x1477.8169642857142.png
461,28214,725.32782369146,1479.3939393939395,16767/D03/2,0,old,D03,16767/D03/2/0@725.32782369146x1479.3939393939395.png
462,28215,1203.5240683229813,1482.1878881987575,16767/D03/2,0,old,D03,16767/D03/2/0@1203.5240683229813x1482.1878881987575.png
463,28216,1416.6542635658914,1488.0124031007751,16767/D03/2,0,old,D03,16767/D03/2/0@1416.6542635658914x1488.0124031007751.png
464,28217,574.6069078947369,1485.3125,16767/D03/2,0,old,D03,16767/D03/2/0@574.6069078947369x1485.3125.png
465,28218,979.236059479554,1488.1914498141264,16767/D03/2,0,old,D03,16767/D03/2/0@979.236059479554x1488.1914498141264.png
466,28219,26.618525896414344,1498.174302788845,16767/D03/2,0,old,D03,16767/D03/2/0@26.618525896414344x1498.174302788845.png
467,28220,1766.2646536412078,1497.253996447602,16767/D03/2,0,old,D03,16767/D03/2/0@1766.2646536412078x1497.253996447602.png
468,28221,190.36063218390805,1504.3275862068965,16767/D03/2,0,old,D03,16767/D03/2/0@190.36063218390805x1504.3275862068965.png
469,28222,264.5311942959001,1503.6345811051694,16767/D03/2,0,old,D03,16767/D03/2/0@264.5311942959001x1503.6345811051694.png
470,28223,427.00747384155454,1505.3647234678624,16767/D03/2,0,old,D03,16767/D03/2/0@427.00747384155454x1505.3647234678624.png
471,28224,488.44971537001896,1506.662239089184,16767/D03/2,0,old,D03,16767/D03/2/0@488.44971537001896x1506.662239089184.png
472,28225,776.4627737226277,1509.8423357664233,16767/D03/2,0,old,D03,16767/D03/2/0@776.4627737226277x1509.8423357664233.png
473,28226,1006.0032362459548,1512.3090614886733,16767/D03/2,0,old,D03,16767/D03/2/0@1006.0032362459548x1512.3090614886733.png
474,28227,841.7980613893376,1521.5799676898223,16767/D03/2,0,old,D03,16767/D03/2/0@841.7980613893376x1521.5799676898223.png
475,28228,314.1072088724584,1535.4713493530498,16767/D03/2,0,old,D03,16767/D03/2/0@314.1072088724584x1535.4713493530498.png
476,28229,1032.6469387755103,1539.7163265306122,16767/D03/2,0,old,D03,16767/D03/2/0@1032.6469387755103x1539.7163265306122.png
477,28230,1203.5115131578948,1542.1430921052631,16767/D03/2,0,old,D03,16767/D03/2/0@1203.5115131578948x1542.1430921052631.png
478,28231,1803.5158045977007,1544.9511494252874,16767/D03/2,0,old,D03,16767/D03/2/0@1803.5158045977007x1544.9511494252874.png
479,28232,415.2793650793651,1547.8984126984126,16767/D03/2,0,old,D03,16767/D03/2/0@415.2793650793651x1547.8984126984126.png
480,28233,1932.7548845470687,1548.246891651865,16767/D03/2,0,old,D03,16767/D03/2/0@1932.7548845470687x1548.246891651865.png
481,28234,1521.8313609467457,1549.1849112426034,16767/D03/2,0,old,D03,16767/D03/2/0@1521.8313609467457x1549.1849112426034.png
482,28235,1350.417348608838,1551.338788870704,16767/D03/2,0,old,D03,16767/D03/2/0@1350.417348608838x1551.338788870704.png
483,28236,1635.2358490566037,1550.0134770889488,16767/D03/2,0,old,D03,16767/D03/2/0@1635.2358490566037x1550.0134770889488.png
484,28237,341.84354838709675,1551.5935483870967,16767/D03/2,0,old,D03,16767/D03/2/0@341.84354838709675x1551.5935483870967.png
485,28238,551.6383399209486,1553.3833992094862,16767/D03/2,0,old,D03,16767/D03/2/0@551.6383399209486x1553.3833992094862.png
486,28239,465.0065252854813,1553.9331158238174,16767/D03/2,0,old,D03,16767/D03/2/0@465.0065252854813x1553.9331158238174.png
487,28240,614.1530139103555,1551.3848531684698,16767/D03/2,0,old,D03,16767/D03/2/0@614.1530139103555x1551.3848531684698.png
488,28241,1903.257748776509,1555.3034257748775,16767/D03/2,0,old,D03,16767/D03/2/0@1903.257748776509x1555.3034257748775.png
489,28242,1118.1979166666667,1562.258928571429,16767/D03/2,0,old,D03,16767/D03/2/0@1118.1979166666667x1562.258928571429.png
490,28243,371.22,1567.4415384615384,16767/D03/2,0,old,D03,16767/D03/2/0@371.22x1567.4415384615384.png
491,28244,1437.871755725191,1571.969465648855,16767/D03/2,0,old,D03,16767/D03/2/0@1437.871755725191x1571.969465648855.png
492,28245,233.4404924760602,1576.0998632010944,16767/D03/2,0,old,D03,16767/D03/2/0@233.4404924760602x1576.0998632010944.png
493,28246,798.402376910017,1575.6876061120545,16767/D03/2,0,old,D03,16767/D03/2/0@798.402376910017x1575.6876061120545.png
494,28247,1734.5072231139648,1576.1894060995185,16767/D03/2,0,old,D03,16767/D03/2/0@1734.5072231139648x1576.1894060995185.png
495,28248,924.1325878594248,1586.8514376996804,16767/D03/2,0,old,D03,16767/D03/2/0@924.1325878594248x1586.8514376996804.png
496,28249,700.2312565997888,1589.5776135163674,16767/D03/2,0,old,D03,16767/D03/2/0@700.2312565997888x1589.5776135163674.png
497,28250,158.64140480591496,1595.373382624769,16767/D03/2,0,old,D03,16767/D03/2/0@158.64140480591496x1595.373382624769.png
498,28251,1364.5735294117646,1595.780330882353,16767/D03/2,0,old,D03,16767/D03/2/0@1364.5735294117646x1595.780330882353.png
499,28252,1653.4261006289307,1594.188679245283,16767/D03/2,0,old,D03,16767/D03/2/0@1653.4261006289307x1594.188679245283.png
500,28253,88.63636363636364,1597.5541125541126,16767/D03/2,0,old,D03,16767/D03/2/0@88.63636363636364x1597.5541125541126.png
501,28254,389.9333333333333,1598.32,16767/D03/2,0,old,D03,16767/D03/2/0@389.9333333333333x1598.32.png
502,28255,1326.1372180451128,1598.922932330827,16767/D03/2,0,old,D03,16767/D03/2/0@1326.1372180451128x1598.922932330827.png
503,28256,546.8646153846154,1600.48,16767/D03/2,0,old,D03,16767/D03/2/0@546.8646153846154x1600.48.png
504,28257,614.7586206896551,1601.4926108374384,16767/D03/2,0,old,D03,16767/D03/2/0@614.7586206896551x1601.4926108374384.png
505,28258,910.1178396072012,1606.5220949263503,16767/D03/2,0,old,D03,16767/D03/2/0@910.1178396072012x1606.5220949263503.png
506,28259,485.06997084548107,1607.6632653061224,16767/D03/2,0,old,D03,16767/D03/2/0@485.06997084548107x1607.6632653061224.png
507,28260,311.0670826833073,1611.4009360374414,16767/D03/2,0,old,D03,16767/D03/2/0@311.0670826833073x1611.4009360374414.png
508,28261,421.1804384485666,1622.3490725126476,16767/D03/2,0,old,D03,16767/D03/2/0@421.1804384485666x1622.3490725126476.png
509,28262,1871.9065040650407,1625.3346883468837,16767/D03/2,0,old,D03,16767/D03/2/0@1871.9065040650407x1625.3346883468837.png
510,28263,1159.1284271284271,1628.3246753246754,16767/D03/2,0,old,D03,16767/D03/2/0@1159.1284271284271x1628.3246753246754.png
511,28264,1832.657039711192,1627.6642599277975,16767/D03/2,0,old,D03,16767/D03/2/0@1832.657039711192x1627.6642599277975.png
512,28265,576.303125,1633.9328125,16767/D03/2,0,old,D03,16767/D03/2/0@576.303125x1633.9328125.png
513,28266,444.3125,1636.2927631578948,16767/D03/2,0,old,D03,16767/D03/2/0@444.3125x1636.2927631578948.png
514,28267,1617.878277153558,1636.7621722846443,16767/D03/2,0,old,D03,16767/D03/2/0@1617.878277153558x1636.7621722846443.png
515,28268,72.53271028037383,1636.211214953271,16767/D03/2,0,old,D03,16767/D03/2/0@72.53271028037383x1636.211214953271.png
516,28269,357.64955357142856,1639.290178571429,16767/D03/2,0,old,D03,16767/D03/2/0@357.64955357142856x1639.290178571429.png
517,28270,1016.8482142857144,1645.2607142857144,16767/D03/2,0,old,D03,16767/D03/2/0@1016.8482142857144x1645.2607142857144.png
518,28271,325.3711507293355,1649.1701782820098,16767/D03/2,0,old,D03,16767/D03/2/0@325.3711507293355x1649.1701782820098.png
519,28272,86.45722713864306,1657.0929203539822,16767/D03/2,0,old,D03,16767/D03/2/0@86.45722713864306x1657.0929203539822.png
520,28273,1480.0524590163934,1664.5295081967213,16767/D03/2,0,old,D03,16767/D03/2/0@1480.0524590163934x1664.5295081967213.png
521,28274,998.6480891719746,1666.374203821656,16767/D03/2,0,old,D03,16767/D03/2/0@998.6480891719746x1666.374203821656.png
522,28275,443.9170124481328,1665.8589211618255,16767/D03/2,0,old,D03,16767/D03/2/0@443.9170124481328x1665.8589211618255.png
523,28276,844.9484679665738,1666.9721448467967,16767/D03/2,0,old,D03,16767/D03/2/0@844.9484679665738x1666.9721448467967.png
524,28277,1121.6788131181677,1670.6439354502863,16767/D03/2,0,old,D03,16767/D03/2/0@1121.6788131181677x1670.6439354502863.png
525,28278,511.4915555555556,1669.9102222222225,16767/D03/2,0,old,D03,16767/D03/2/0@511.4915555555556x1669.9102222222225.png
526,28279,1399.9573333333333,1672.968,16767/D03/2,0,old,D03,16767/D03/2/0@1399.9573333333333x1672.968.png
527,28280,1325.4908536585365,1671.9634146341464,16767/D03/2,0,old,D03,16767/D03/2/0@1325.4908536585365x1671.9634146341464.png
528,28281,201.78748180494907,1681.5211062590977,16767/D03/2,0,old,D03,16767/D03/2/0@201.78748180494907x1681.5211062590977.png
529,28282,699.4791174152876,1683.3490937746258,16767/D03/2,0,old,D03,16767/D03/2/0@699.4791174152876x1683.3490937746258.png
530,28283,1848.0289855072465,1698.33860342556,16767/D03/2,0,old,D03,16767/D03/2/0@1848.0289855072465x1698.33860342556.png
531,28284,455.44144144144144,1694.06006006006,16767/D03/2,0,old,D03,16767/D03/2/0@455.44144144144144x1694.06006006006.png
532,28285,1599.78517397882,1696.4175491679273,16767/D03/2,0,old,D03,16767/D03/2/0@1599.78517397882x1696.4175491679273.png
533,28286,1526.1520467836258,1703.071637426901,16767/D03/2,0,old,D03,16767/D03/2/0@1526.1520467836258x1703.071637426901.png
534,28287,568.2625954198473,1705.8274809160305,16767/D03/2,0,old,D03,16767/D03/2/0@568.2625954198473x1705.8274809160305.png
535,28288,1787.7792207792209,1706.267857142857,16767/D03/2,0,old,D03,16767/D03/2/0@1787.7792207792209x1706.267857142857.png
536,28289,426.1136363636364,1709.9348484848483,16767/D03/2,0,old,D03,16767/D03/2/0@426.1136363636364x1709.9348484848483.png
